,A,B,R_val,R_z_score,R_p_val
956,CD8_TRM_EM,Deuterosomal,0.06681786126319955,18.09893331464241,1.6244947968155067e-73
3008,NAF_endoneurial,NK_CD16hi,0.06675191039929164,18.081069224631946,2.2464245221262575e-73
865,CD8_EM,NAF_perineurial,0.06608903506135089,17.901516387852983,5.737719034910369e-72
1505,Deuterosomal,T_reg,0.06606628164265504,17.89535317640217,6.409080516702564e-72
1446,DC_plasmacytoid,Suprabasal,0.06603118752941532,17.88584724485551,7.60123476908007e-72
2864,Muscle_airway,Muscle_smooth_syst_arterial,0.06596899196025684,17.86900035036675,1.02823242125073e-71
2477,Macro_interstitial,NAF_perineurial,0.06591754769010402,17.855065656898358,1.319850537040444e-71
657,CD4_EM_Effector,NAF_endoneurial,0.06590786449958944,17.852442774093024,1.383328853725037e-71
2072,Fibro_adventitial,Schwann_Myelinating,0.06577516095126816,17.81649740520098,2.6315221298119873e-71
456,B_plasma_IgG,Suprabasal,0.06551964784349848,17.74728664910802,9.044244583855494e-71
1150,Ciliated,Dividing_Basal,0.06548287791975738,17.73732679129166,1.0798392721047752e-70
1313,DC_2,NAF_perineurial,0.06541508953295697,17.718964972026374,1.49684936220321e-70
2628,Macro_dividing,Secretory_Goblet,0.0653302116332047,17.695974121698914,2.2518733588218294e-70
616,CD4_EM_Effector,Deuterosomal,0.06531836088174617,17.69276411233433,2.3839096206366052e-70
1547,Dividing_AT2,NAF_perineurial,0.06472293433528999,17.53148110874299,4.1197489403894423e-69
1175,Ciliated,Macro_CCL,0.06459957487826233,17.49806677095568,7.410755108611494e-69
1864,Endothelia_vascular_arterial_systemic,Muscle_smooth_pulmonary,0.06448991294958956,17.46836267841693,1.2477704772993972e-68
2615,Macro_dividing,NAF_perineurial,0.06447322850793442,17.463843368891013,1.350601629473379e-68
2240,Fibro_peribronchial,NAF_perineurial,0.06446207601004471,17.46082249525361,1.4240052831744675e-68
1167,Ciliated,MAIT,0.06433107499883259,17.425338292059205,2.6497053913234007e-68
1477,Deuterosomal,Megakaryocyte,0.06431286003396819,17.42040441018725,2.88836962194588e-68
704,CD4_TRM,Ionocyte_n_Brush,0.06428966139588314,17.414120602298848,3.223595559564703e-68
1450,Deuterosomal,Dividing_Basal,0.06372824139890111,17.262048942194983,4.541499386949493e-67
974,CD8_TRM_EM,Ionocyte_n_Brush,0.06366437962480603,17.244750723292874,6.127006399360964e-67
2581,Macro_alv,NAF_endoneurial,0.06364382465201418,17.23918300420084,6.746511025982524e-67
2364,Ionocyte_n_Brush,NK_CD16hi,0.0635292090579101,17.208137113846213,1.1536776739755307e-66
885,CD8_EM_EMRA,Ciliated,0.06333840766819532,17.156454800711614,2.8121897806980845e-66
1251,DC_1,NAF_endoneurial,0.06315671853540684,17.107240721778727,6.553144346662991e-66
1372,DC_activated,NAF_endoneurial,0.06303639768613145,17.07464945072893,1.1459908249721757e-65
1938,Endothelia_vascular_venous_systemic,Fibro_immune_recruiting,0.06286068434003102,17.027054031279075,2.5872215903187583e-65
1668,Endothelia_Lymphatic,Schwann_Myelinating,0.06279654105760775,17.009679560303596,3.480874893269279e-65
2184,Fibro_myofibroblast,Megakaryocyte,0.06278904607315382,17.00764939619386,3.6035973044819573e-65
1928,Endothelia_vascular_venous_pulmonary,Schwann_Myelinating,0.06271700812887564,16.988136500615248,5.026635408950805e-65
2476,Macro_interstitial,NAF_endoneurial,0.06270348168840097,16.984472597887635,5.3505601196275575e-65
2342,Ionocyte_n_Brush,Macro_interstitial,0.06260540522043578,16.95790665549021,8.411598831342785e-65
2888,Muscle_pericyte_airway,Myoepithelial,0.06258562663438592,16.95254923603369,9.214346284869408e-65
2350,Ionocyte_n_Brush,Megakaryocyte,0.06244204811376128,16.913658166773565,1.7842605380923072e-64
2774,Mesothelia,SMG_Serous,0.06243672541301003,16.91221640847527,1.828458190212443e-64
1349,DC_activated,Ionocyte_n_Brush,0.062371454167826884,16.894536406577572,2.4678900833375693e-64
750,CD4_naive_CM,Ciliated,0.06228641530669975,16.871501956692526,3.645923063260616e-64
2378,Ionocyte_n_Brush,T_reg,0.062190300164867984,16.845467278095313,5.663535984563266e-64
2614,Macro_dividing,NAF_endoneurial,0.06206694056915577,16.812052902742565,9.957666008454318e-64
2737,Megakaryocyte,NAF_perineurial,0.0620400634035793,16.804772693255778,1.1258704801611719e-63
634,CD4_EM_Effector,Ionocyte_n_Brush,0.06181103314880161,16.74273533932239,3.19896864100498e-63
525,B_plasmablast,Schwann_Myelinating,0.06158116206394943,16.68047023000804,9.089118064302767e-63
823,CD8_EM,Deuterosomal,0.06133097237397642,16.612701426439248,2.819766741646645e-62
1180,Ciliated,Monocyte_CD14,0.06108731483913734,16.546701985701514,8.45584145425036e-62
2206,Fibro_myofibroblast,SMG_Serous,0.06098117442679079,16.517951765195626,1.3624805623960117e-61
2953,Muscle_smooth_pulmonary,NAF_perineurial,0.060974649442826837,16.51618434481715,1.402990204445235e-61
2874,Muscle_airway,SMG_Duct,0.06068044766998173,16.436494002038913,5.2404774159541576e-61
2440,Macro_CHIT1,NAF_perineurial,0.060454067547881817,16.375174488720347,1.438406178869139e-60
1181,Ciliated,Monocyte_CD16,0.06028914567759025,16.33050215296905,2.9944688956249634e-60
2439,Macro_CHIT1,NAF_endoneurial,0.060161059344496774,16.295807447730816,5.284923187492389e-60
997,CD8_TRM_EM,NAF_endoneurial,0.06011323891558565,16.28285434301334,6.531553387524351e-60
1874,Endothelia_vascular_arterial_systemic,SMG_Basal,0.06009588460424457,16.278153586093772,7.053063687870411e-60
1449,Deuterosomal,Dividing_AT2,0.060041927371385584,16.26353820719814,8.954518455644613e-60
1471,Deuterosomal,Macro_alveolar_metallothioneins,0.06003637238143817,16.26203352879747,9.17718358831568e-60
370,B_plasma_IgA,NKT,0.059989387541104736,16.249306759698346,1.1295219865865866e-59
1684,Endothelia_vascular_Cap_a,Fibro_myofibroblast,0.0598923759753199,16.22302926702356,1.7333339809758045e-59
369,B_plasma_IgA,NK_CD16hi,0.059811555596221824,16.201137476054697,2.4751438211077184e-59
864,CD8_EM,NAF_endoneurial,0.05973541954891066,16.18051452858116,3.460680560021893e-59
2911,Muscle_pericyte_parenchyma,NAF_endoneurial,0.05964313435889362,16.155517267841724,5.192191471827041e-59
292,B_naive,NAF_endoneurial,0.05962923748492966,16.15175302590999,5.518981445401363e-59
1206,Ciliated,gdT,0.05940387190524167,16.090708321379243,1.4821326137723181e-58
1546,Dividing_AT2,NAF_endoneurial,0.059321691801826795,16.068448222307268,2.122912305545386e-58
34,AT1,Fibro_myofibroblast,0.05927733393412492,16.056433020468443,2.5767390944929857e-58
2207,Fibro_myofibroblast,Schwann_Myelinating,0.0592742218874302,16.05559006134741,2.611987290407602e-58
175,B_memory,Deuterosomal,0.05913492441702109,16.017858598828695,4.794815711914383e-58
1479,Deuterosomal,Macrophage_intermediate,0.058941422670141935,15.965444840788203,1.1122502020443602e-57
2990,Myoepithelial,NAF_perineurial,0.058928357815102764,15.961905967564052,1.1771527183347326e-57
2454,Macro_CHIT1,Suprabasal,0.05863333833285095,15.881994132092947,4.222515205041294e-57
1885,Endothelia_vascular_venous_pulmonary,Endothelia_vascular_venous_systemic,0.05862713501872136,15.880313842322536,4.3371649285990006e-57
1266,DC_1,Suprabasal,0.05848236778271273,15.841100786095781,8.098029534165706e-57
1442,DC_plasmacytoid,Schwann_Myelinating,0.058450675195015594,15.832516224715713,9.282311913328906e-57
1523,Dividing_AT2,Ionocyte_n_Brush,0.058072301768986555,15.730026332398491,4.708595323612097e-56
841,CD8_EM,Ionocyte_n_Brush,0.05806175711168508,15.727170104352322,4.925837197046191e-56
3012,NAF_endoneurial,Neuroendocrine,0.058012539711269226,15.713838602397509,6.079445484546677e-56
1465,Deuterosomal,ILC,0.057953664908504385,15.697891202869766,7.817685191038894e-56
2290,Fibro_perichondrial,SMG_Mucous,0.057944858332877464,15.695505768466617,8.117179203708992e-56
1474,Deuterosomal,Macro_int,0.05791847192585095,15.68835849059574,9.08467704018316e-56
2963,Muscle_smooth_pulmonary,Schwann_Myelinating,0.057802544634360145,15.656957301177622,1.489040173297145e-55
2763,Mesothelia,Myoepithelial,0.05778322327541166,15.651723730683958,1.6167071776285686e-55
807,CD4_naive_CM,Schwann_Myelinating,0.05771786906613775,15.63402125632878,2.134925222672175e-55
1431,DC_plasmacytoid,NAF_endoneurial,0.05765642550139993,15.617378057043737,2.771946610506352e-55
343,B_plasma_IgA,ILC,0.05759884502072316,15.601781250137739,3.5395534117727546e-55
1962,Endothelia_vascular_venous_systemic,Muscle_perivascular_immune_recruiting,0.05742655309195729,15.55511258893798,7.344835060853603e-55
1827,Endothelia_vascular_arterial_pulmonary,Schwann_Myelinating,0.05739351335821915,15.546163126528452,8.446380806295846e-55
452,B_plasma_IgG,Schwann_Myelinating,0.05732383552583287,15.527289513724526,1.1338194962207125e-54
533,Basal,CD4_TRM,0.05731033009900853,15.523631302957847,1.2003595482792804e-54
3140,Schwann_Myelinating,Secretory_Club,0.057216881506833725,15.498318911837503,1.780438378720088e-54
1458,Deuterosomal,Erythrocyte,0.05695396376176373,15.427102463940228,5.379669265257845e-54
543,Basal,DC_activated,0.05694505318862995,15.424688859764716,5.584607093854522e-54
2596,Macro_alv,Suprabasal,0.056640742086534655,15.342260206114267,1.995275222645514e-53
2775,Mesothelia,Schwann_Myelinating,0.05662134059788918,15.337004930914482,2.1635182808808258e-53
473,B_plasmablast,Deuterosomal,0.056614776273482235,15.335226854402439,2.2235821858726608e-53
158,B_memory,B_plasma_IgA,0.05639629304371626,15.276046369856163,5.522047645701935e-53
3010,NAF_endoneurial,NK_CD11d,0.056311274106461515,15.253017316744238,7.859888657908469e-53
741,CD4_TRM,Secretory_Goblet,0.05626394275349645,15.240196687876274,9.564681758020786e-53
738,CD4_TRM,Schwann_Myelinating,0.05623187933194353,15.231511678844937,1.0924042463615865e-52
537,Basal,CD8_TRM_EM,0.05615172387242305,15.209799994435418,1.5223595683540091e-52
3079,NK_CD11d,Suprabasal,0.056063674804689996,15.18595017082254,2.190837964004867e-52
2033,Fibro_adventitial,Fibro_immune_recruiting,0.05601150879316165,15.171819979492062,2.7174329140491043e-52
1386,DC_activated,Secretory_Goblet,0.055880470415192486,15.13632565477579,4.664093505723022e-52
139,AT2,NAF_endoneurial,0.055870343461524745,15.133582569983073,4.8626796410726025e-52
2867,Muscle_airway,NAF_perineurial,0.05585555592838187,15.129577075476348,5.167874901965017e-52
602,Basal,T_reg,0.05566091488185269,15.076854715693722,1.1498304531344672e-51
3035,NAF_perineurial,Secretory_Club,0.055470994716861316,15.025411099626085,2.5024934082746383e-51
3098,Neuroendocrine,Schwann_Myelinating,0.05537705950551467,14.999966898121896,3.67279742263516e-51
3048,NK_CD16hi,Schwann_Myelinating,0.05537427727967897,14.999213277474443,3.7147352806411525e-51
140,AT2,NAF_perineurial,0.05530969937480455,14.981721080450694,4.834029334016059e-51
1192,Ciliated,NKT,0.05527049974989965,14.9711030902352,5.671210250378956e-51
227,B_memory,Schwann_Myelinating,0.05522932528042049,14.959950174483621,6.706321104992334e-51
532,Basal,CD4_EM_Effector,0.05521849495580713,14.95701656782146,7.008524810498176e-51
2747,Megakaryocyte,Schwann_Myelinating,0.05517254776689308,14.944570867039824,8.448809133167333e-51
193,B_memory,Ionocyte_n_Brush,0.055019514212191735,14.90311871563779,1.5727395914615996e-50
1011,CD8_TRM_EM,Secretory_Goblet,0.05493291230372235,14.879660883604913,2.233791009947882e-50
2352,Ionocyte_n_Brush,Macrophage_intermediate,0.05489902928641716,14.870483001237654,2.5621156670671817e-50
2960,Muscle_smooth_pulmonary,SMG_Duct,0.05482543337975296,14.850548100871729,3.4501090233477863e-50
3155,Secretory_Goblet,T_reg,0.054819915287845564,14.84905341703169,3.5278949066713016e-50
671,CD4_EM_Effector,Secretory_Goblet,0.05481496040683713,14.84771128995282,3.5992279070619717e-50
314,B_plasma_IgA,CD4_TRM,0.05464481961965635,14.801625307805683,7.149266910336126e-50
2299,ILC,Ionocyte_n_Brush,0.05461566358541065,14.793727821870691,8.039791859934143e-50
358,B_plasma_IgA,Monocyte_CD14,0.05458465184994317,14.785327682722471,9.108428431864434e-50
2344,Ionocyte_n_Brush,Macro_alveolar_metallothioneins,0.054393078726008876,14.733436330179673,1.965965849163971e-49
2523,Macro_AW_CX3CR1,Schwann_Myelinating,0.05431818827022283,14.713150775695436,2.6538706130148783e-49
3051,NK_CD16hi,Secretory_Goblet,0.054121597536724256,14.659900304809339,5.8221902692383966e-49
1737,Endothelia_vascular_Cap_g,Fibro_myofibroblast,0.05405117238252661,14.64082426517862,7.709379036497482e-49
1711,Endothelia_vascular_Cap_a,NAF_endoneurial,0.05401663600849049,14.631469408276706,8.846218079411843e-49
566,Basal,Macro_interstitial,0.05390334057276514,14.600781108811846,1.3882297528396412e-48
2985,Muscle_smooth_syst_arterial,Secretory_Goblet,0.05389177343964876,14.597647923059457,1.4535139993078108e-48
2912,Muscle_pericyte_parenchyma,NAF_perineurial,0.05381101781199148,14.575773671293241,2.002794154606629e-48
1062,CD8_TRM,NAF_endoneurial,0.05371397596158399,14.549487975432127,2.942090971561917e-48
357,B_plasma_IgA,Macrophage_intermediate,0.05365634415618684,14.533877266215072,3.695774410274717e-48
3075,NK_CD11d,Schwann_Myelinating,0.05352591079860419,14.498546823182865,6.187094620879506e-48
588,Basal,NK_CD16hi,0.053436186813917076,14.474243315335174,8.812735435598315e-48
3016,NAF_endoneurial,SMG_Serous,0.05340364167464674,14.46542782357543,1.0017766305804538e-47
359,B_plasma_IgA,Monocyte_CD16,0.05337854555443058,14.458630045291873,1.1057793413876667e-47
317,B_plasma_IgA,CD8_EM_EMRA,0.05332927883329101,14.44528518384796,1.342219385443169e-47
332,B_plasma_IgA,Endothelia_vascular_arterial_pulmonary,0.05322401668721889,14.416772859054877,2.0294075833252033e-47
1991,Erythrocyte,Ionocyte_n_Brush,0.05321875876588906,14.415348647538327,2.071707826495095e-47
3087,NK_CD56bright,Schwann_Myelinating,0.053153891892522245,14.39777817770885,2.6716907950176213e-47
2347,Ionocyte_n_Brush,Macro_int,0.05300027526647611,14.356168089952858,4.87346660104598e-47
2490,Macro_interstitial,Secretory_Goblet,0.052930749505699565,14.3373356687386,6.393550779042342e-47
2170,Fibro_myofibroblast,Fibro_peribronchial,0.05291920303391258,14.334208079514083,6.688183353467694e-47
349,B_plasma_IgA,Macro_alveolar_metallothioneins,0.05287658422869487,14.322663936989876,7.897528122651342e-47
2982,Muscle_smooth_syst_arterial,Schwann_Myelinating,0.052615367000453966,14.251908107557608,2.1809891057235084e-46
2162,Fibro_immune_recruiting,SMG_Serous,0.0524527373643219,14.207856668560712,4.094690531294146e-46
2055,Fibro_adventitial,Muscle_pericyte_airway,0.05223816188356904,14.149734674775164,9.373161433939363e-46
2750,Megakaryocyte,Secretory_Goblet,0.05219226141567434,14.137301629301518,1.1184936631675924e-45
384,B_plasma_IgA,gdT,0.05202377405761091,14.091663510985544,2.136871864736473e-45
1712,Endothelia_vascular_Cap_a,NAF_perineurial,0.05195571657881025,14.07322880285378,2.7738742080829437e-45
1467,Deuterosomal,MAIT,0.051916039085337685,14.062481372527877,3.229071726694632e-45
3125,SMG_Mucous,Schwann_Myelinating,0.05190510620871639,14.059519987635197,3.3670711485944515e-45
1073,CD8_TRM,Schwann_Myelinating,0.051817627198963816,14.035824575450329,4.7047788289761855e-45
307,B_naive,Suprabasal,0.0517566832360859,14.019316703165812,5.937625209353527e-45
528,B_plasmablast,Secretory_Goblet,0.051589870034899954,13.974132063202946,1.121152531814848e-44
1475,Deuterosomal,Macro_CCL,0.05153496301912312,13.959259416903532,1.381449272003068e-44
2060,Fibro_adventitial,Myoepithelial,0.051404378038515906,13.923887903789783,2.267730082666242e-44
1187,Ciliated,Muscle_smooth_syst_arterial,0.05139498142426526,13.921342645808,2.3499569070172047e-44
2802,Macrophage_intermediate,Schwann_Myelinating,0.0511574715151703,13.85700841054501,5.769189660995133e-44
668,CD4_EM_Effector,Schwann_Myelinating,0.05106526334350011,13.832032011741251,8.167015982890172e-44
3105,SMG_Basal,SMG_Duct,0.05099250387582969,13.812323677345624,1.0739483571394607e-43
574,Basal,Megakaryocyte,0.05095164311100746,13.801255734676975,1.2522577219495497e-43
331,B_plasma_IgA,Endothelia_vascular_Cap_g,0.05081043306864501,13.763006214387653,2.1273026518235343e-43
3062,NKT,Schwann_Myelinating,0.0507872670905917,13.756731253111898,2.3201893501406035e-43
890,CD8_EM_EMRA,Deuterosomal,0.05069892392904787,13.732801768399897,3.2293374960351072e-43
2054,Fibro_adventitial,Muscle_airway,0.050606344438022824,13.707724790437886,4.563767816301069e-43
2877,Muscle_airway,Schwann_Myelinating,0.05054287161572836,13.69053192678913,5.78297239209975e-43
2333,ILC,Schwann_Myelinating,0.050535018868557824,13.688404855603533,5.954754900702646e-43
1764,Endothelia_vascular_Cap_g,NAF_endoneurial,0.05051051014605839,13.681766185556956,6.5242164775595566e-43
450,B_plasma_IgG,SMG_Mucous,0.05041055246009308,13.65469067822448,9.464569815514109e-43
459,B_plasmablast,Basal,0.05031802427635586,13.629627597851579,1.3346948883908774e-42
352,B_plasma_IgA,Macro_int,0.05028323867678853,13.620205233307479,1.5185652027938763e-42
1976,Endothelia_vascular_venous_systemic,SMG_Serous,0.05020902065294221,13.600101820253776,1.9993818087927577e-42
362,B_plasma_IgA,Muscle_pericyte_parenchyma,0.05020358687442006,13.598629974354196,2.040023438296332e-42
1487,Deuterosomal,Muscle_smooth_syst_arterial,0.05008181396641545,13.565645384607691,3.200686832353205e-42
3143,Schwann_Myelinating,T_reg,0.049965340820608765,13.534096339800675,4.9192425798994496e-42
2979,Muscle_smooth_syst_arterial,SMG_Duct,0.049898110748196965,13.515885750980317,6.301481270717596e-42
61,AT1,NAF_endoneurial,0.049702382711411,13.462868958484655,1.2933701939816384e-41
2151,Fibro_immune_recruiting,Myoepithelial,0.049473510853052835,13.400874509340198,2.987743837389947e-41
535,Basal,CD8_EM,0.04937522092637989,13.374250747448936,4.275550688455746e-41
338,B_plasma_IgA,Fibro_alveolar,0.04927066943955727,13.345930918705909,6.254899120994711e-41
3132,SMG_Serous,Schwann_Myelinating,0.049262678041418116,13.34376629117553,6.439250022186434e-41
1480,Deuterosomal,Monocyte_CD14,0.04922610407760588,13.333859512964201,7.354345170035827e-41
2629,Macro_dividing,Suprabasal,0.04920771200885011,13.328877659016232,7.86227379746627e-41
2340,Ionocyte_n_Brush,MAIT,0.04914346719435315,13.311475686079506,9.926076807576485e-41
568,Basal,Macro_alveolar_metallothioneins,0.04912627253051025,13.306818172828155,1.0564496023907322e-40
442,B_plasma_IgG,NAF_perineurial,0.04905909481582803,13.288621766129738,1.34748232150249e-40
303,B_naive,Schwann_Myelinating,0.04900194375029127,13.27314127476926,1.6569610651748933e-40
